sensor,time,t,ax,ay,az,wx,wy,wz,lat,lon,alt,v_kmh,satellites,x,y
acc,1778673121.0,120.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673121.0,120.0,0.0,0.128906,-9.835938,,,,,,,,,,
acc,1778673121.0,120.0,0.039062,0.089844,-9.800781,,,,,,,,,,
acc,1778673121.0,120.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673121.0,120.0,0.0,0.089844,-9.757812,,,,,,,,,,
acc,1778673121.0,120.0,0.039062,0.128906,-9.800781,,,,,,,,,,
acc,1778673121.0,120.0,0.039062,0.128906,-9.800781,,,,,,,,,,
acc,1778673121.0,120.0,0.039062,0.128906,-9.800781,,,,,,,,,,
acc,1778673121.0,120.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673121.0,120.0,0.039062,0.089844,-9.835938,,,,,,,,,,
acc,1778673121.0,120.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673121.0,120.0,0.0,0.089844,-9.835938,,,,,,,,,,
acc,1778673121.0,120.0,0.039062,0.128906,-9.800781,,,,,,,,,,
acc,1778673121.0,120.0,0.039062,0.128906,-9.800781,,,,,,,,,,
acc,1778673121.0,120.0,0.039062,0.128906,-9.835938,,,,,,,,,,
acc,1778673121.0,120.0,0.039062,0.128906,-9.800781,,,,,,,,,,
acc,1778673121.0,120.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673121.0,120.0,0.0,0.128906,-9.835938,,,,,,,,,,
acc,1778673121.0,120.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673121.0,120.0,0.0,0.128906,-9.835938,,,,,,,,,,
acc,1778673121.0,120.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673121.0,120.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673121.0,120.0,0.0,0.128906,-9.835938,,,,,,,,,,
acc,1778673121.0,120.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673121.0,120.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673121.0,120.0,0.0,0.128906,-9.835938,,,,,,,,,,
acc,1778673121.0,120.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673121.0,120.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673121.0,120.0,0.039062,0.128906,-9.800781,,,,,,,,,,
acc,1778673121.0,120.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673121.0,120.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673121.0,120.0,0.0,0.089844,-9.835938,,,,,,,,,,
acc,1778673121.0,120.0,0.039062,0.089844,-9.835938,,,,,,,,,,
acc,1778673121.0,120.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673121.0,120.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673121.0,120.0,0.039062,0.128906,-9.800781,,,,,,,,,,
acc,1778673121.0,120.0,0.039062,0.089844,-9.800781,,,,,,,,,,
acc,1778673121.0,120.0,0.0,0.128906,-9.835938,,,,,,,,,,
acc,1778673121.0,120.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673121.0,120.0,0.039062,0.089844,-9.800781,,,,,,,,,,
acc,1778673121.0,120.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673121.0,120.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673121.0,120.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673121.0,120.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673121.0,120.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.089844,-9.835938,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.089844,-9.835938,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.089844,-9.835938,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.089844,-9.835938,,,,,,,,,,
acc,1778673122.0,121.0,0.039062,0.089844,-9.835938,,,,,,,,,,
acc,1778673122.0,121.0,0.039062,0.089844,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.039062,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.128906,-9.835938,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.164062,-9.796875,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.164062,-9.796875,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.164062,-9.796875,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,-0.035156,0.089844,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.164062,-9.796875,,,,,,,,,,
acc,1778673122.0,121.0,-0.035156,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.128906,-9.835938,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.128906,-9.835938,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.128906,-9.757812,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.089844,-9.835938,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.089844,-9.835938,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.039062,0.089844,-9.835938,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.039062,0.089844,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.039062,0.089844,-9.835938,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.039062,0.089844,-9.835938,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.039062,0.089844,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.039062,0.089844,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.039062,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.128906,-9.757812,,,,,,,,,,
acc,1778673122.0,121.0,0.039062,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.039062,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.039062,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.164062,-9.761719,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.128906,-9.835938,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,-0.035156,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.039062,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,-0.035156,0.128906,-9.835938,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.128906,-9.835938,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,-0.035156,0.089844,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,-0.035156,0.089844,-9.835938,,,,,,,,,,
acc,1778673122.0,121.0,0.039062,0.089844,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.089844,-9.757812,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.039062,0.089844,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.039062,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.039062,0.089844,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.039062,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.039062,0.089844,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,-0.035156,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.039062,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.039062,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.039062,0.128906,-9.835938,,,,,,,,,,
acc,1778673122.0,121.0,0.039062,0.128906,-9.835938,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.039062,0.128906,-9.835938,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.128906,-9.835938,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.128906,-9.835938,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.128906,-9.835938,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.164062,-9.796875,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.128906,-9.835938,,,,,,,,,,
acc,1778673122.0,121.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.039062,0.128906,-9.800781,,,,,,,,,,
acc,1778673122.0,121.0,0.039062,0.128906,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.039062,0.128906,-9.835938,,,,,,,,,,
acc,1778673123.0,122.0,0.039062,0.089844,-9.835938,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.128906,-9.757812,,,,,,,,,,
acc,1778673123.0,122.0,0.039062,0.089844,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.089844,-9.835938,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.039062,0.089844,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.039062,0.128906,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.039062,0.089844,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.089844,-9.835938,,,,,,,,,,
acc,1778673123.0,122.0,0.039062,0.089844,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.128906,-9.835938,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.128906,-9.835938,,,,,,,,,,
acc,1778673123.0,122.0,-0.035156,0.089844,-9.835938,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.089844,-9.835938,,,,,,,,,,
acc,1778673123.0,122.0,-0.035156,0.089844,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,-0.035156,0.089844,-9.835938,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.039062,0.089844,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,-0.035156,0.089844,-9.835938,,,,,,,,,,
acc,1778673123.0,122.0,0.039062,0.089844,-9.835938,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.128906,-9.835938,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.128906,-9.757812,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.089844,-9.835938,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.039062,0.128906,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.039062,0.128906,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.128906,-9.835938,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.128906,-9.835938,,,,,,,,,,
acc,1778673123.0,122.0,0.039062,0.128906,-9.835938,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.128906,-9.835938,,,,,,,,,,
acc,1778673123.0,122.0,0.039062,0.128906,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.039062,0.128906,-9.835938,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.089844,-9.835938,,,,,,,,,,
acc,1778673123.0,122.0,0.039062,0.089844,-9.835938,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,-0.035156,0.128906,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,-0.035156,0.089844,-9.835938,,,,,,,,,,
acc,1778673123.0,122.0,-0.035156,0.089844,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,-0.035156,0.089844,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.089844,-9.835938,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.089844,-9.835938,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.039062,0.089844,-9.757812,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.039062,0.128906,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.039062,0.128906,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.039062,0.128906,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.039062,0.128906,-9.835938,,,,,,,,,,
acc,1778673123.0,122.0,0.039062,0.128906,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.039062,0.128906,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.039062,0.128906,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.128906,-9.835938,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.128906,-9.835938,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.128906,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.089844,-9.800781,,,,,,,,,,
acc,1778673123.0,122.0,0.0,0.089844,-9.800781,,,,,,,,,,
